user_name,user_statuses_count,user_followers_count,user_friends_count,user_verified,user_utc_offset,user_location,user_lang,user_time_zone,user_created_at_timestamp,user_protected,user_description,user_gender,user_country,user_state,user_city
1010,9428,40,141,False,,,zh-CN,,1350626057.0,True,,,,,
1011,2499,46,275,False,,New York,en,,1479152464.0,False,Furniture Designer,M,United States of America,New York,New York
1012,1968,399,907,False,,"China, Nuevo León",zh-cn,,1227782672.0,False,苍髯老贼 皓首匹夫,F,China,,
1014,55,2,9,False,,,zh-cn,,1380503538.0,False,,,,,
1015,37982,33292,406,False,,华盛顿哥伦比亚特区,zh-cn,,1330455180.0,False,不“倒”长城非好汉！前VOA卫视【火墙内外】主持人、美国之音记者 YouTube：https://t.co/RljCSjz5lA 脸书：https://t.co/XM4orBLHOF 推特：https://t.co/epH33tQXWa Google+：https://t.co/ZjEuIrE0o4,,,,
1016,67,3,103,False,,,en,,1311377675.0,False,,,,,
1017,13435,425,0,False,,,zh-CN,,1485455146.0,False,共産黨及其主義，說白了就是剝奪人的權利和自由，最初用富人的錢和物、用貧民的力和命，去為它們打天下，後來就用謊言＋暴力 + 鎮壓把人變爲奴隸。🔜徹底毀滅☭‼️,,,,
1018,2385,88,222,False,,,zh-cn,,1336393177.0,False,,M,,,
1020,18105,107,0,False,,,zh-CN,,1514823928.0,False,正信的佛弟子依教奉行，不为自己享安乐只为众生离苦海。,,,,
537,19793,10836,4471,False,,"Shinjuku-ku, Tokyo",zh-cn,,1489813323.0,False,央视为茅台做广告，酒中有塑化剂。三鹿做广告奶粉吃死人。果粒橙做广告，饮料有农药。美好时光海苔广告，石灰干燥剂连连致孩子失明！#这里是中国！#美国判果冻梗塞喉咙判决生产果冻台湾公司赔付1670 万美元。喜之郎果冻噎死三龄童江汉区法院判决驳回原告的诉讼请求,,Japan,Tokyo,Tokyo
1021,1889,31,632,False,,,zh-cn,,1491791388.0,False,,M,,,
1022,820,88,401,False,,,zh-cn,,1454597928.0,False,博爱良知,,,,
1024,21645,239,152,False,,,zh-TW,,1266359978.0,False,一样可以好好生活的不只是信念在支撑  生存的本能//夏日的足球 旗帜飘扬//人生的意义，在于承担人生无意义的勇气,,,,
1025,15107,242,0,False,,Beijing,en,,1346250189.0,False,RSS feed of the Communist Party of China,,China,Beijing,Beijing
1027,62,4,3,False,,,zh-cn,,1397669274.0,False,,,,,
1028,2115,93,816,False,,,en,,1353657595.0,False,Fuck GFW. Fuck CPC.,,China,,
1030,611,773,432,False,,济南,zh-cn,,1494801308.0,False,中国第一个因为“影射社会主义”被吊销律师证的律师，原山东信常律师事务所主任,M,Japan,,
1031,6283,3104,4838,False,,湖南●衡阳●祁东,zh-CN,,1403317730.0,False,忠于祖国型宪政 智归天下慰苍生    曾用名周忠智，湖南祁东人。创立五步自学法（“五自法”），作撰《人道图并说》。,,,,
1032,28178,988,790,False,,人间地狱,zh-CN,,1380644036.0,False,"@林萍薇 没有一种呐喊是低微的,没有一种抗争是无力的。沉默的时代,总得有人呐喊。黑暗的时代,更需有微光的闪耀。有人用文字抗争呐喊,证明着自己的清醒,不再为那堵墙添砖。也许黑暗太漫长了,让你看不到自由的曙光。既然你追求了,就问心无愧于自己和后代。无数人的追求,终会迎来一个时代的改变。",,,,
1033,7960,731,1229,False,,"Washington, DC",zh-TW,,1411712811.0,False,Westerner/Libertarian/NorthHan Race/Non-Chinese/Rothbard/Austrian School/Agnosticism/Spit Country/Ignore Moral/Logic First/Natural Law/StudentsForLiberty LC 亞太區,,,,
1034,25922,1228,2214,False,,,zh-CN,,1327728636.0,False,,,,,
324,104216,79357,50,True,,博采天下真知灼见  广议昨天今天明天,en,,1234510983.0,False,美国之音中文网推特@voachinese,,,,
1035,284,6,7,False,,"Tokyo, Japan",ja,,1400257304.0,False,只有「預見」，才能「遇見」更好的自己。Only foreseeing to bring out the better me!,,Japan,Tokyo,Tokyo
1036,234,13,61,False,,Hong Kong,zh-tw,,1489255116.0,False,一介平民,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1038,41146,520,198,False,,zhejiang China,en,,1280117499.0,False,哦～多么美丽的一颗心。,,China,Zhejiang,
1040,12716,1322,518,False,,杭州,en,,1237229187.0,False,眼睛雪亮的围观群众；伪geek；伪莓控；爱音乐、web2.0、电商。静如处女、动如野狗；思想放荡，肉体谨慎。虾小米一只。,,,,
1042,2215,57,144,False,,尖沙咀,zh-cn,,1505711795.0,False,千霜万雪。受尽寒磨折。赖是生来瘦硬，浑不怕、角吹彻。清绝。影也别。知心惟有月。原没春风情性，如何共、海棠说。（宋　萧泰来《霜天晓月•梅》）古旧诗词无意中成了当代中国知识阶层的历史写照和新的期许。 ​​​,M,,,
1043,815,14,90,False,,free world with free people,en,,1262424383.0,False,"Freelance journalist, independent scholar, conservative observer...God's believer!",M,,,
1044,276305,3,0,False,,朝霧,ja,,1481907883.0,False,,,,,
1045,62,3,51,False,,,zh-cn,,1414830377.0,True,,,,,
1046,1145,1063,72,False,,"九龍城, 香港",en,,1448224016.0,False,🇭🇰CityU|🇺🇸BostonU|🇨🇦McGill |心理学psychology | 女神经病,,,,
1047,5204,762,419,False,,東京 文京区,ja,,1459062033.0,False,東京大学学際情報学府博士課程/ファッション、産業史、ミュージアム、空間/最近はファッションとAI、fashion Tech.関連も/東大仏文→ロンドン芸大セントマ→GSii/88kgから55kgに、人生ダイエットとの戦い/研究のことはあんま呟かないつもりだったけど…/いちごチョコとウィスキーがだいすき。のんべえ。,F,Japan,,
1048,473,393,115,False,,深圳,zh-cn,,1380531930.0,False,追崇新公民运动，自由，公义，爱。,,China,Guangdong,Shenzhen
1050,3337,152,99,False,,古拉格,zh-CN,,1489041034.0,False,无自由则无幸福    有勇敢方有自由,,,,
1051,324,167,414,False,,,zh-cn,,1367079072.0,False,自由门、无界、逍遥游、赛风3、GoAgent。翻墙技术网站推荐:http://t.co/d32cd7ld9U,,,,
1052,193,19,188,False,,,en,,1332389930.0,False,,,,,
1053,154187,866,1005,False,,staouéli alger             ,fr,,1500123829.0,False,,,Algeria,,
1055,45704,5927,1222,False,,美利坚,en,,1274374847.0,False,因为宪章喝茶，每期都找不到签名的冤民，呵呵~~实在找不到补签，不能白喝了~~~,,,,
1056,3175,244,12,False,,,zh-cn,,1272226065.0,False,,,,,
1057,4511,295,676,False,,,zh-CN,,1495160421.0,False,说真话办真事,,,,
1058,69487,424,166,False,,,en,,1521891250.0,False,,,,,
1060,331,39,273,False,,Hong Kong,en,,1173322944.0,False,,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1061,13037,876,0,False,,,zh-TW,,1499060843.0,False,獨來獨往,,,,
1062,0,0,1,False,,ちか,ja,,1489392200.0,True,,,,,
1063,7314,635,3277,False,,,zh-CN,,1494196439.0,False,,M,,,
1064,8568,1031,689,False,,魔都,zh-CN,,1245717965.0,False,🤓射手♥上升妇女/处女♦吐槽 ♠科普受 ♣ 生活推✨技术渣✖ 好好赚钱❤爱老婆💕,,China,Shanghai,Shanghai
1065,8120,172,540,False,,,zh-cn,,1337436099.0,False,,,France,Île-de-France,Paris
1066,140,269,1351,False,,,zh-cn,,1463430237.0,False,Email Marketing Software Company https://t.co/sa1jQASJJF,,,,
1068,3727,185,587,False,,,zh-cn,,1514931321.0,False,战友们，转推就是力量！当凡我们看到好的推特短文，唯一能做到的就是转推！因为我们是小蚂蚁🐜支持文贵爆料革命的战友，所以当我们看到好的推特短文不仅仅是点击喜欢💕，而更重要的是转推！推！！！点击喜欢💕是鼓励，点击转推就是力量！让正义之声充满推特上，战友们让我们行动起来吧！,M,,,
1069,66572,8039,411,False,,,zh-cn,,1383472233.0,False,試問嶺南應不好？卻道：此心安處是吾鄉。,,,,
1071,25982,18174,4036,False,,贵州贵阳,zh-CN,,1261030324.0,False,黄燕明：89学运的参与、见证者；95年因在天安门广场以“中国民主党贵州分部”名义撒传单，要求为六四学生、市民平反并解开“报禁”、“党禁”因此坐牢5年。一个末代反革命分子；一个因信得救的清教徒；独立中文国际笔会会员；首批《零八宪章》签署者；中国民运人士、人权捍卫者；一生致力于自由、民主、人权、法治宪政及制度的建立…。,M,,,
1072,4089,101,288,False,,,zh-cn,,1511870570.0,False,驱除马列，还我中华！共产恶魔，祸乱全球！毛病不除，陋习不改！,M,,,
1073,16926,1705,164,False,,,en,,1502956206.0,False,＃郭文贵爆料事件全程观察家＃擅长以主治手术刀方式进行时政分析解剖#思想武士#正义良知的捍卫者＃民主自由正义追逐者#郭稳跪（文贵）是心里留长辫、外表套洋服、鹦鹉学舌装洋腔、东施效颦扮文明，从专制王朝年代墓穴里复活穿越到现代文明社会的僵尸奴才市井流氓，千年难遇的专制权贵与混资本苟合时代背景下政商特肩客白手套的奇葩样本…,,,,
1074,22159,631,92,False,,燕京,zh-CN,,1294370006.0,False,,,China,,
1075,0,0,0,False,,,en,,1523174033.0,False,,,China,Guangdong,Shenzhen
1076,2960,33,124,False,,,en,,1412811766.0,False,,,,,
1078,29221,820,4456,False,,"Schafbrücke, Saarbrücken",zh-CN,,1506419890.0,False,黑夜给了我黑色的眼睛，我用他寻找光明。,,,,
1080,5974,21,66,False,,SF Bay Area,en,,1497985806.0,False,,,United States of America,California,San Francisco
1081,3010,177,463,False,,,zh-CN,,1530682736.0,False,如何擺脫愚蠢？我有苦藥一味。首先，懷疑一切，任何人的觀點你都要懷疑，這個人包括你自己。然後，對同一個觀點，你要做出正反兩面的論證，看看哪個更能說服你，結合你的判斷和經驗，選擇哪個是暫時能夠相信的。最後，用這個暫時的觀點，去解釋你遇到的事情，如果遇到不能解釋的事情，再做思考論證，得出新的看法。如此往復，你的世界會越來越寬,,,,
1082,56602,20571,0,False,,HongKong,en,,1272323661.0,False,"real-time focus on twitter, 第一时间发现及转推整个twitter上的中文热点及热推。",,,,
1083,3810,81,1577,False,,,en,,1358198168.0,False,,,,,
1084,3338,971,873,False,,,zh-cn,,1311402434.0,False,草泥马一枚！,,,,
1085,281745,334,0,False,,,ja,,1387922550.0,False,リフォロー100％ | 100% follow back. |  #相互フォロー #followme #followback #teamfollowback #autofollow #followme #followmejp #refollow #refollowjp #相互 #リフォロー #フォロワー,,Japan,,
1086,16453,232,96,False,,"ÜT: 34.764902,113.689739",en,,1291421191.0,False,bber,,China,,
1087,48651,242,33,False,,,en,,1516680641.0,False,,,,,
1089,2418,145,321,False,,,zh-CN,,1261114368.0,False,湘潭绿环会负责人,,,,
1090,202,16,92,False,,"灣仔, 香港",zh-cn,,1330639708.0,False,行、摄、思，商、儒、文。,,Hong Kong S.A.R.,Kowloon City,Hong Kong
1091,311,241,1497,False,,People's Republic of China,zh-CN,,1502238408.0,False,企业技术顾问,,China,,
1092,15202,26,6,False,,,zh-cn,,1303319074.0,False,free wold,F,,,
1093,124161,1005,596,False,,,zh-CN,,1509942697.0,False,多点赞，多转发，做一个勤劳的搬运工!,,,,
1094,133,1,49,False,,,zh-cn,,1514769904.0,False,,,,,
1095,17,5,25,False,,china taiyuan,en,,1389514872.0,False,what do you do world,,China,Shanxi,Taiyuan
1096,331,25,202,False,,"Guangdong, ",en,,1487063157.0,True,这是一个人。,,China,Guangdong,
1097,6440,696,427,False,,"beijing, China",zh-CN,,1175033856.0,False,,,China,Beijing,Beijing
1099,2598,81,422,False,,,zh-CN,,1269885431.0,False,,,,,
1101,1258,197,435,False,,,zh-cn,,1500091581.0,False,"井蛙不可以语于海者,拘于虚也;夏虫不可以语于冰者,笃于时也;曲士不可以语于道者,束于教也.",,,,
1102,1689,26,45,False,,,zh-cn,,1425410068.0,False,,M,,,
1103,16200,71,1,False,,,ja,,1379649573.0,False,最新ニュースから漢文のみを取り出すbotです。,,,,
499,60572,4119,1695,False,,"taipei,taiwan",zh-tw,,1304279601.0,False,,,Taiwan,Taipei City,Taipei
1104,3842,992,1652,False,,"Świętajno, Polska",zh-CN,,1501894011.0,False,被洗脑四十余年，网络使自己逐渐清醒，看清邪恶，追求自由传播正能量，一切都是刚刚开始,,,,
1105,30700,20675,320,False,,美國,zh-tw,,1406973759.0,False,以《中國密報》雜誌為核心內容，聯合多家雜誌社、報纸、網站，從政治、經濟、軍事、歷史、文化、社會等層面，報道中共禁止報道的新聞,,United States of America,,
1106,2326,773,4642,False,,美国旧金山,zh-cn,,1495399431.0,True,独立思索，笑看天下,,,,
1107,481,151,573,False,,,zh-Hans,,1403386671.0,False,土匪终究是土匪！,M,,,
1108,32939,1397,1891,False,,China,en,,1244587770.0,False,《中国数字时代》编辑//本人信仰：自由；标签：草泥马；终极目标：狂草泥马；天敌：GFW/网络审查/河蟹。,,China,,
1109,82493,4374,4963,False,,,ko,,1338231708.0,False,평양 딜레마,,South Korea,Seoul,Seoul
1110,4816,64,0,False,,,zh-cn,,1383930768.0,False,,,,,
1111,2385,660,193,False,,Hong Kong,en,,1307626770.0,True,"Ph.D., Analyst, Sinology, Political Science, Sociology, IR, Religion in China,",M,Hong Kong S.A.R.,Kowloon City,Hong Kong
1112,938,27,86,False,,,zh-CN,,1525541236.0,False,,,,,
1113,35647,8227,61,False,,,zh-cn,,1239114405.0,False,无美不归绿林，无恶不归朝廷！ 好男不当兵，参加暴民革命军！ ——盘古暴民革命军,,Philippines,National Capital Region,Manila
1114,5759,111,187,False,,,zh-cn,,1381131795.0,False,,,,,
1115,0,0,0,False,,,pt,,1384272992.0,False,,F,,,
1116,26256,82,26,False,,,en,,1287017789.0,False,,,,,
1117,7710,241,176,False,,China Shanghai,zh-cn,,1251010048.0,False,戏迷、文史控、伪球迷、伪车迷、不务正业的IT男,M,China,Shanghai,Shanghai
1118,1486,16,32,False,,,zh-cn,,1341361330.0,False,I love Taylor Swift，also MIKU and Doraemon.,,,,
1119,60536,25768,984,False,,United States,en,,1265178928.0,False,原名丁访关，四川古蔺人，原哥伦比亚大学访问学者，《改革之死》作者之一，关注中国的人权状况，关注中国的网络自由状况，关注中国的新闻自由状况。,,United States of America,,
1120,8139,363,357,False,,],zh-CN,,1497650715.0,False,疆藏港台和所有热爱自由民主的人们，我们遭受着同样的苦难和压迫，让我们团结起来，一起来推倒这独裁专制的罪恶之墙！,,,,
1121,2642,125,759,False,,China,en,,1252781852.0,False,备注被风吹走了,,China,,
1123,140,45,108,False,,Fujian,zh-cn,,1370311260.0,False,激情，乐观，上进！,,,,
1124,32,300,7,False,,世界各地,zh-CN,,1513955355.0,False,良知媒体旗下良知视频,,,,
1125,10217,297,2324,False,,,fr,,1463577692.0,False,,M,,,
1126,15636,122678,1798,False,,暂住地球,ja,,1249006593.0,False,前北京锋锐律师事务所律师，受2015年7月大抓捕事件影响被失业至今。,F,,,
1129,1465,452,758,False,,"Taipei City, Taiwan",zh-CN,,1493156420.0,False,共产党犯下的罪恶远远超出纳粹和IS。它祸害时间之长，范围之广，祸害程度之惨烈无以伦比。铲出这个毒瘤是人类共同的责任。,,Taiwan,Taipei City,Taipei
1130,74148,20052,392,False,,合肥市安徽省中国,zh-CN,,1367639525.0,False,【持不同政见者】推文只代表个人偏见，转发和点赞仅仅表示关注，并不一定表示赞同。,,,,
1132,3910,84,287,False,,,zh-tw,,1330113090.0,True,類人中，永無人類的消息,,,,
1133,721,25,298,False,,,zh-cn,,1503547511.0,False,,,,,
1134,2308,771,695,False,,中华人民共和国,zh-cn,,1462940322.0,False,基督徒,,,,
1135,309588,530,290,False,,stuttgart,de,,1321056556.0,False,Qi-Gong Thai-Chi Yoga Kampfsport Meditation Karate China Buddhismus Taoismus,M,Germany,Baden-Württemberg,Stuttgart
1137,3747,5750,362,False,,,zh-CN,,1324165092.0,False,叩民主之大门，探自由之曙光。,,,,
1138,3581,334,292,False,,,zh-cn,,1316669483.0,False,点赞不一定表示同意观点，也许是佩服勇气，欣赏胸怀。,,,,
1139,24,10,170,False,,,zh-CN,,1501125906.0,False,,,,,
1140,2129,96,903,False,,,zh-tw,,1409600056.0,False,,,,,
1142,2125,132,704,False,,迪拜,zh-CN,,1483223024.0,False,一起努力，改变中国！,,,,
1143,3630,28,201,False,,,zh-cn,,1526007094.0,False,,,,,
1144,1834,3,4,False,,"Seattle, WA",en,,1477888065.0,False,"海外留学的童鞋看过来！★全套材料：毕 业 证_成 绩 单【真实可查教育部学 历认 证_留学回国证 明】
合一留学回国服务中心：实体公司，注册经营，信誉第一，诚招中介代理！想要了解详-情+wechat/Q:a386598038",M,United States of America,Washington,Seattle
1146,50084,241,383,False,,,zh-TW,,1509164858.0,False,,,,,
1148,5907,184,224,False,,China,zh-cn,,1273089346.0,False,不是话痨，偶尔RT…游戏宅…技嘉PK35还能再战几年 (^_-),,China,,
1149,39033,3134,1769,False,,江苏徐州,zh-cn,,1323044615.0,False,1、彻底解决了脊椎动物起源问题，发现脊椎动物是多点起源的，其起源与文昌鱼无关； 2、揭示了艾迪卡拉纪地层，寒武纪生物大爆发是不存在的； 3、发现造成生物第一次大灭绝规模巨大的陨击事件。发现这次隕击事件造成了早古生代地层倒置。,,,,
1150,5234,23,252,False,,,zh-CN,,1364496691.0,True,,M,,,
1151,57,0,0,False,,,zh-cn,,1499100581.0,False,,,,,
1152,57956,12888,1891,False,,"Cambridge, Massachusetts, USA",en,,1446318265.0,False,"“Before the revolution we were slaves. And now we are the slaves of former slaves."" 革命前我们是奴隶，现在我们是前奴隶的奴隶 (鲁迅）。 In God We Trust. 我们相信上苍。",,United States of America,Massachusetts,Boston
1153,12022,2512,1092,False,,,zh-cn,,1327698015.0,False,推墙，倒共,F,,,
1154,126,55,184,False,,,zh-CN,,1373596539.0,True,,,,,
1156,9664,1492,327,False,,,zh-cn,,1433155818.0,False,You don't get to 500 million friends without making a few enemies,,,,
1157,16819,783,257,False,,Here,en,,1352796623.0,False,"From small village called Boro in Central Kenya.
Why are human being not equal ?",M,,,
1158,21848,54,138,False,,,zh-cn,,1524793567.0,False,,,,,
1159,4317,20,308,False,,,zh-cn,,1503645423.0,False,两亿中国人三退,,,,
1160,9107,913,2879,False,,"Midwest, US",en,,1301780294.0,False,"Mandarin coaching and tutoring along with English and EFL/EFL. Spanish, German.  Other services as well. Good results. English speaker, TOEFL help too.",M,United States of America,,
1161,6236,99,384,False,,,zh-cn,,1483158539.0,False,看不到黑暗，那么光明对你有何意义！？,,,,
1162,7347,54,87,False,,,en,,1531652647.0,False,freedom is not free,,,,
1164,7974,515,794,False,,,zh-CN,,1493805830.0,False,,,,,
1165,1971,33,192,False,,广东,zh-CN,,1497252590.0,False,客家人,,China,,
1166,45640,81,12,False,,,zh-cn,,1470700394.0,False,,M,,,
1167,44315,2266,369,False,,常州 盐城,zh-CN,,1277969072.0,False,BONG!!!,,China,,
1168,5954,787,857,False,,Beijing,zh-cn,,1377252187.0,False,"MtF/Gender Dysphoria/白左/Social Justice Warrior/Intersectionality/Meow, I'm a Feminist (￣^￣)ゞ she/her♀️",M,,,
1169,294,26,226,False,,,zh-cn,,1309369256.0,False,,,,,
1170,3485,852,261,False,,,zh-tw,,1229772714.0,False,银鞍照白马，飒沓如流星。十步杀一人，千里不留行。事了拂衣去，深藏身与名。,M,Philippines,National Capital Region,Manila
1171,800,37,127,False,,,en,,1183569581.0,False,,F,,,
1173,18475,652,62,False,,威恩施戴梵,zh-cn,,1496585461.0,False,,M,,,
1174,5,0,31,False,,,zh-CN,,1502421838.0,False,,,,,
1175,7721,2499,1437,False,,,zh-CN,,1494814233.0,False,外面的世界的确很精彩！,,,,
1176,2447,67,571,False,,,en,,1401048509.0,False,"All people should enjoy the four freedoms - freedom of speech, freedom of belief, freedom from fear and freedom from want.",,Philippines,National Capital Region,Manila
1177,10983,584,339,False,,,en,,1264279900.0,False,,F,,,
1178,3223022,213988,227214,False,,Japan,ja,,1321452344.0,False,C# / Web / Anime,F,Japan,,
1179,7453,906,1567,False,,,zh-CN,,1262028799.0,False,自由心灵，自由思想！,,,,
1180,38,10,153,False,,,zh-Hans,,1435098762.0,False,"if you obey all the rules, you miss all the fun.",,,,
1181,6599,1879,339,False,,,zh-tw,,1413538518.0,False,"專門報導巴西新聞。多聯世界巴西專題：http://t.co/zlSonH3Ldc
多聯熱門巴西專題：http://t.co/QqTmOHrStT",M,United States of America,,
1183,13320,11383,869,False,,China,en,,1254292431.0,False,Senior researcher on China for Human Rights Watch @hrw 国际组织人权观察中国部 @hrw_chinese 资深研究员,F,China,,
1184,115369,1446,0,False,,,ja,,1463329714.0,False,覚えとる？笑,,,,
1185,13458,38793,2919,False,,"Helsinki, Finland",en,,1360528809.0,False,一个志愿者，民主的中国是我最大梦想。,,Finland,Uusimaa,Helsinki
1186,3257,179,442,False,,,en,,1242240937.0,False,Everyone has the right to speak.,,,,
1187,31602,2580,1611,False,,,zh-cn,,1496329264.0,False,,M,,,
1189,93957,2416,1137,False,,,en,,1252092995.0,True,杨浦格勒苏维埃米尔 随时停播 #五角场苏北斯坦广播电台 特约评论员,M,China,Shanghai,Shanghai
1190,93976,942,433,False,,京都市伏見区,ja,,1304753366.0,False,"中国の情報を中心的に紹介しているアカウントです。
でも私は中国人じゃありません😜。
だって中国の隣国にとって中国の情報は必要でしょう？中国は超ヤバイ国なんだしw。",,Japan,Kyoto,Kyoto
1191,43358,965,505,False,,蒙特利尔,zh-CN,,1400270939.0,False,,M,,,
1192,29,13,81,False,,,zh-cn,,1357183723.0,False,,,,,
1193,45970,8173,2652,False,,北京人在纽约,en,,1305945803.0,False,Certified New York State EMT. Nationally certified EMT. Refugee.,,,,
1194,744,17,123,False,,上海市,en,,1360805018.0,False,,,China,Shanghai,Shanghai
1195,42952,679,767,False,,"California, USA",zh-cn,,1486118828.0,False,"我信赖上帝。愿上帝保佑。🙏
平生不做亏心事，半夜不怕鬼敲门。",,United States of America,California,
1196,1266,38,652,False,,,en,,1531259002.0,False,音樂 一般新聞 舞曲/電子 電視 DIY 與家居 節奏藍調/靈歌 健康 汽車文化 動物 科學 幽默 旅遊 歷史 科技 電影 流行,,,,
1197,6604,3876,134,False,,,en,,1291795975.0,False,"暸望西藏向广大读者提供的不仅仅是有关西藏及西藏热点问题的最新信息及评论，而且还将为藏汉各界人士提供一个坦诚交流思想和观点的论坛。
通过交流，希望世界各地的中文界，尤其是中国境内的各界读者，对有关西藏和西藏人的看法变的更为客观、更为公正！",,United States of America,,
1198,109411,2035,2130,False,,,zh-cn,,1293383945.0,False,사~노라면~~ 언~젠가는~~ 唉～ 脫離不了… 這個過一天算一天的極樂世界。,,,,
1199,31,11,15,False,,-sNaP | nr_gh 💛 .,ar,,1534619937.0,True,-NASSER ALGHAMDI .,,,,
1200,15314,387,0,False,,澳门,zh-cn,,1481066967.0,False,澳门金沙娱乐场https://t.co/sdYWT1USk6,,Macao S.A.R,,
1201,6027,227,111,False,,,en,,1314739831.0,False,文化推，时政推，音乐推，文学推，动漫推。 逻辑混乱者慎fo，满嘴脏话者慎fo，左狗右边狗慎fo，五毛美分慎fo。 剣は凶器、剣术は杀人术、どんなきれいな理由 [りゆう] を掩饰 [えんぺい]ても、それが真実。,,,,
1202,8711,51,207,False,,Sichuan CHINA,zh-CN,,1269745171.0,False,本人使用Twitter仅为个人收集资料用途，所有Tweet及Retweet均应视为仅作为标记供自身未来引用参考，不代表本人同意、反对或证实其观点，也不用于向他人散播相关信息。,,,,
1203,15757,366,513,False,,,en,,1264528375.0,False,已秃已婚,,,,
1204,4,6,94,False,,Darmo Harapan,id,,1364660946.0,False,需要在你身旁,,,,
1205,38128,3650,2441,False,,Deutschland,en,,1502439289.0,False,支持真正的民主人士！支持推牆！支持正義！為中國早日實現民主法治盡微薄之力！👍✌️Twitter 世界有溫度🌡️、有深度、就請你來關注！✊️✊️✊️漢字簡化： 兒無首、鄉無郎、產無生、廠無門、然而： 盗還是盗！偷還是偷！賊還是賊！,,Germany,,
1206,109,3,134,False,,shanghai,zh-cn,,1366241277.0,False,,M,China,Shanghai,Shanghai
1207,26821,179,198,False,,,zh-TW,,1450097384.0,False,,F,,,
1208,5127,11634,229,False,,,en,,1458890207.0,False,美国之音记者，【时事经纬】节目主播，VOA卫视【虎妈经】节目制作主持。生性好奇，热爱音乐，园艺，烹饪。,,,,
1209,134,13,356,False,,,en,,1505567536.0,False,,,,,
1210,4230,620,65,False,,杭州,en,,1239989849.0,False,喜拍照，好读书看片。骑过 318 和台湾。希望成为一个有趣的人吧,M,China,Zhejiang,Hangzhou
1211,24398,419,595,False,,,en,,1359870258.0,False,反共到底,,,,
1212,14795,911,341,False,,,en,,1495555456.0,False,实在忍不住不说话,,,,
1214,96346,2067,1220,False,,Somewhere Only We Know,en,,1266218262.0,False,節操なし,,,,
1216,49610,2736,2733,False,,,zh-tw,,1495507067.0,False,"#MAGA,Trump lover,freelance writer,spirit fighter.Hell is already here if we are living to die.God bless America!🇺🇸🇺🇸🇺🇸",,,,
1217,1864,108,919,False,,,zh-CN,,1493050092.0,False,,,,,
1218,25739,1019,4903,False,,北京,zh-cn,,1239396268.0,False,加速会：https://t.co/73NVeShVSj,,China,Beijing,Beijing
1219,3170,319,107,False,,Saudi Arabia,zh-cn,,1368677460.0,False,自由憲政萬歲，民族共和萬歲！驅逐共匪，恢複民國！,,Saudi Arabia,,
1221,58977,20810,11202,False,,,zh-CN,,1431800343.0,False,,,,,
1222,2122,176,31,False,,"California, USA",zh-cn,,1482395456.0,False,权力必须公有，财产必须私有。否则必然是独裁超级腐败法西斯治国。,,United States of America,California,
1223,23259,348,797,False,,,ja,,1285533802.0,True,WSD/PKU → 総合商社,M,,,
1224,827,9,522,False,,Усмань,en,,1320820268.0,False,– Как бороться с бессонницей? – Начать делать домашнее задание. Спать захочется вообще резко!!!,,,,
1227,7729,247,678,False,,Shanxi,zh-CN,,1322178088.0,False,别骗我了，我就是被骗着长大的,F,,,
1228,6802,319,621,False,,,zh-CN,,1493114295.0,False,​​​典型的路人甲，朴素的吃瓜群众……,,,,
1229,91012,19083,870,False,,beijing,en-gb,,1259713864.0,False,人生不如意事常有八九六四~They have a big brother~we have a big hug~,M,China,Beijing,Beijing
1230,10578,136,501,False,,"河南, 中华人民共和国",zh-cn,,1338628482.0,False,你看我是二货，我看你是傻逼。,,,,
1231,87,8,154,False,,shanghai,zh-cn,,1364534228.0,False,,,,,
1232,5982,230,823,False,,,en,,1453058371.0,False,靜靜關注，默默祈禱🙏,,,,
1233,4235,2258,18,False,,"Washington, DC",en,,1359663276.0,False,,F,,,
1234,44143,1240,771,False,,HK,en,,1270431904.0,False,Ask Me😄,,,,
1235,106,3,0,False,,首尔,zh-cn,,1466362988.0,False,QQ/微信a386598038办理全球各国文凭，毕业证成绩单，教育部学历认证，留学回国证明。,M,,,
1236,8888,316,688,False,,羅馬尼亞,en,,1495279590.0,False,,,,,
1237,37357,4850,3918,False,,,zh-cn,,1496555616.0,False,,M,,,
1238,272169,197,93,False,,Deutschland,de,,1392712590.0,False,Nachsicht Toleranz Barmherzigkeit Mitmenschlichkeit Wahrheit Aufrichtigkeit,,Germany,,
1239,10109,109,315,False,,,en,,1519993440.0,False,老资又来了,,,,
1240,307711,268,120,False,,,zh-tw,,1392706554.0,False,,,,,
1241,1930,77,200,False,,,zh-CN,,1496689834.0,False,天赋人权，自由民主，反对专制，反对盗国！,F,,,
1242,626,55,106,False,,Canton,en,,1404457573.0,False,"A Gryffindor-like Slytherin. LGBTQ ALLY, ATHEIST, FEMINIST, LIBERALIST. #Canton",F,United States of America,,
1243,818,7,10,False,,People's Republic of China,en,,1428095256.0,False,,F,China,,
1244,10977,313,0,False,,,zh-CN,,1530927709.0,False,明白?不明白?,,,,
1245,213859,5422,3982,False,,LONG VIX BUY PUT LLC,en,,1218394854.0,False,He carries bricks at 6 yet he travels a lot. Card Counter|Jazz junkie|Day Trader|He trolls everyone randomly zh-US|zh-yue|bissen Deutsch|NOT TOO LATE TO SHORT!,M,China,,
